Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/detailresmnt.html,13263,6,3,7,10,33,1,3005,0.00%,3.7,8.6
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/imgresmnt.html,13263,7,3,7,9,30,1,21042,0.01%,3.7,6.9
http://192.168.8.17/eayun-ecsc/views/directives/datetimepicker.html,13263,5,2,7,9,27,1,4019,0.00%,3.7,2.8
http://192.168.8.17/eayun-ecsc/monitor/resourcemonitor/getVmdetailById.do,13263,1995,1768,3637,4336,6109,4,12575,0.00%,3.7,1.9
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/monitorCPU.html,13258,6,2,7,10,29,0,4401,0.00%,3.7,1.5
http://192.168.8.17/eayun-ecsc/#/app/monitor/detail/resourceMonitor//resmntdetail/resmntimg/8a696ec1-828c-4fc8-86bc-a873bef32bc8,13258,8,3,8,11,53,1,1731,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/#/app/monitor/detail/resourceMonitor//resmntdetail/resmntimg/8a696ec1-828c-4fc8-86bc-a873bef32bc8/monitorcpu,13258,7,3,8,11,38,1,4243,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/cloud/vm/getProListByCustomer.do,13258,2488,2242,4231,4954,7227,20,15644,0.00%,3.7,3.2
http://192.168.8.17/eayun-ecsc/views/monitor/monitorbar.html,13254,6,2,6,10,34,0,2998,0.00%,3.7,5.5
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/resmntmng.html,13254,7,3,7,10,45,1,4355,0.00%,3.7,21.1
http://192.168.8.17/eayun-ecsc/views/monitor/alarm/main.html,13254,4,2,6,9,33,0,1462,0.00%,3.7,2.5
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar/alarm,13254,6,3,6,10,36,1,1471,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar/alarm/alarmList,13254,8,3,7,10,49,1,20997,0.01%,3.7,25.8
http://192.168.8.17/eayun-ecsc/views/auth/main.html,13254,6,2,6,9,32,0,21000,0.01%,3.7,4.0
http://192.168.8.17/eayun-ecsc/views/auth/user/usermng.html,13254,8,3,6,9,50,1,21000,0.01%,3.7,21.2
http://192.168.8.17/eayun-ecsc/#/app/auth,13254,6,3,6,10,37,1,4597,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/#/app/auth/customer,13254,5,3,6,9,34,1,1746,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/#/app/auth/user,13254,5,3,6,10,39,1,1357,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/views/business/main.html,13254,4,2,6,9,31,1,2998,0.00%,3.7,3.1
http://192.168.8.17/eayun-ecsc/#/app/business,13254,6,3,6,9,36,1,3004,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/#/app/business/tag,13254,5,3,6,9,35,1,1288,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/#/app/business/tag/tagGroupList,13254,7,3,6,9,34,1,21000,0.01%,3.7,25.8
http://192.168.8.17/eayun-ecsc/views/syssetup/sysmng.html,13254,5,2,6,9,34,1,3056,0.00%,3.7,9.0
http://192.168.8.17/eayun-ecsc/syssetup/checkCloudNumlByCus.do,13254,2064,1763,3701,4540,7473,4,14801,0.00%,3.7,.6
http://192.168.8.17/eayun-ecsc/syssetup/getModelListByCustomer.do,13246,1981,1682,3623,4526,7513,4,16412,0.00%,3.7,.6
http://192.168.8.17/eayun-ecsc/#/app/business/syssetup,13243,7,3,7,10,32,1,3036,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/views/count/main.html,13243,4,2,6,9,23,1,3047,0.00%,3.7,2.3
http://192.168.8.17/eayun-ecsc/#/app/count,13243,6,3,7,10,29,1,2073,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/#/app/count/count,13243,7,3,7,10,34,1,2996,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/statistics/getVmResources.do,13243,2112,1825,3762,4626,7642,18,16559,0.00%,3.7,6.8
http://192.168.8.17/eayun-ecsc/statistics/getVolumeResources.do,13229,2002,1688,3762,4696,7520,5,14860,0.00%,3.7,.6
http://192.168.8.17/eayun-ecsc/statistics/getnetResources.do,13225,2129,1762,4050,5144,7996,8,16453,0.00%,3.7,5.8
http://192.168.8.17/eayun-ecsc/views/work/main.html,13224,6,2,7,10,31,1,4400,0.00%,3.7,3.3
http://192.168.8.17/eayun-ecsc/#/app/work,13224,8,3,7,11,58,1,2293,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/#/app/work/workList/handle/null,13224,6,3,7,11,38,1,1881,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/views/message/main.html,13224,4,2,7,9,31,0,4101,0.00%,3.7,2.2
http://192.168.8.17/eayun-ecsc/#/app/message,13224,6,3,7,9,31,1,4756,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/#/app/message/message,13224,6,3,7,10,32,1,3013,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/views/message/detailmsg.html,13224,6,2,6,9,31,1,20999,0.01%,3.7,6.1
http://192.168.8.17/eayun-ecsc/template/modal/backdrop.html,13224,4,2,6,9,24,0,1719,0.00%,3.7,1.5
http://192.168.8.17/eayun-ecsc/views/directives/dialog.html,13224,4,2,6,9,26,1,1019,0.00%,3.7,3.3
http://192.168.8.17/eayun-ecsc/template/modal/window.html,13223,6,2,6,9,30,0,21180,0.01%,3.7,2.2
http://192.168.8.17/eayun-ecsc/sys/news/getNewsList.do,13223,2435,1955,4654,6250,8978,15,21005,0.01%,3.7,133.4
http://192.168.8.17/eayun-ecsc/views/log/main.html,13222,6,2,7,12,47,0,20997,0.01%,3.7,2.4
http://192.168.8.17/eayun-ecsc/#/app/log,13222,7,3,7,10,48,1,1729,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/#/app/log/log,13222,8,3,7,11,50,1,21001,0.01%,3.7,25.8
http://192.168.8.17/eayun-ecsc/sys/log/getLogList.do,13221,9389,8912,12313,13920,16864,2353,28934,0.00%,3.7,9.4
http://192.168.8.17/eayun-ecsc/views/directives/ellipsispop.html,13196,5,2,5,10,35,0,3920,0.00%,3.7,1.2
змЬх,1699194,423,3,1636,2656,6769,0,28934,0.00%,471.5,1998.8
