Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
http://192.168.8.17/eayun-ecsc/views/monitor/monitorbar.html,12298,11,3,8,13,431,1,3005,0.00%,4.1,6.2
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/resmntmng.html,12298,13,3,8,13,423,1,3910,0.00%,4.1,23.6
http://192.168.8.17/eayun-ecsc/views/monitor/alarm/main.html,12298,6,3,7,11,48,0,3003,0.00%,4.1,2.8
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar/alarm,12298,11,3,8,12,223,1,1738,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar/alarm/alarmList,12298,11,3,8,12,124,1,6883,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/views/auth/main.html,12298,6,3,7,11,47,1,1560,0.00%,4.1,4.5
http://192.168.8.17/eayun-ecsc/views/auth/user/usermng.html,12298,11,3,7,12,245,1,3001,0.00%,4.1,23.7
http://192.168.8.17/eayun-ecsc/#/app/auth,12298,11,3,8,12,215,1,3016,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/#/app/auth/customer,12298,9,3,7,11,127,1,4102,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/#/app/auth/user,12298,10,3,8,12,162,1,2997,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/views/business/main.html,12298,7,3,7,11,35,1,20996,0.01%,4.1,3.5
http://192.168.8.17/eayun-ecsc/#/app/business,12298,10,3,8,12,225,1,3005,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/#/app/business/tag,12298,12,3,8,12,68,1,21076,0.02%,4.1,28.8
http://192.168.8.17/eayun-ecsc/#/app/business/tag/tagGroupList,12298,9,3,8,12,130,1,3013,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/views/syssetup/sysmng.html,12298,9,3,7,11,59,1,3014,0.00%,4.1,10.0
http://192.168.8.17/eayun-ecsc/syssetup/checkCloudNumlByCus.do,12298,1838,1678,3065,3775,5537,4,14397,0.00%,4.1,.7
http://192.168.8.17/eayun-ecsc/syssetup/getModelListByCustomer.do,12289,1763,1617,3006,3619,5333,4,14949,0.00%,4.1,.7
http://192.168.8.17/eayun-ecsc/#/app/business/syssetup,12279,12,4,8,13,244,1,2458,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/views/count/main.html,12279,6,3,8,11,33,1,4154,0.00%,4.1,2.5
http://192.168.8.17/eayun-ecsc/#/app/count,12279,11,4,8,11,217,1,4560,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/#/app/count/count,12279,10,4,8,11,74,1,3008,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/statistics/getVmResources.do,12279,1933,1796,3179,3812,5503,16,14699,0.00%,4.1,7.6
http://192.168.8.17/eayun-ecsc/statistics/getVolumeResources.do,12270,1792,1642,3014,3716,5451,8,14492,0.00%,4.1,.7
http://192.168.8.17/eayun-ecsc/statistics/getnetResources.do,12261,1815,1631,3104,3890,5914,8,20998,0.01%,4.1,6.4
http://192.168.8.17/eayun-ecsc/views/work/main.html,12258,7,3,8,12,35,0,3013,0.00%,4.1,3.7
http://192.168.8.17/eayun-ecsc/#/app/work,12258,9,4,8,11,72,1,3011,0.00%,4.1,28.7
http://192.168.8.17/eayun-ecsc/#/app/work/workList/handle/null,12258,10,3,8,11,65,1,3006,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/views/message/main.html,12258,5,3,7,10,25,1,1541,0.00%,4.1,2.4
http://192.168.8.17/eayun-ecsc/#/app/message,12258,9,3,7,10,39,1,3013,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/#/app/message/message,12258,8,3,7,10,26,1,3004,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/views/message/detailmsg.html,12258,10,3,7,10,35,1,21005,0.01%,4.1,6.8
http://192.168.8.17/eayun-ecsc/template/modal/backdrop.html,12258,5,3,7,10,26,0,1360,0.00%,4.1,1.7
http://192.168.8.17/eayun-ecsc/views/directives/dialog.html,12258,4,3,7,9,24,1,1400,0.00%,4.1,3.6
http://192.168.8.17/eayun-ecsc/template/modal/window.html,12258,6,3,7,10,23,1,21000,0.01%,4.1,2.5
http://192.168.8.17/eayun-ecsc/sys/news/getNewsList.do,12258,1988,1773,3416,4283,6416,13,15084,0.00%,4.1,148.6
http://192.168.8.17/eayun-ecsc/views/log/main.html,12256,7,3,7,11,30,0,20997,0.01%,4.1,2.7
http://192.168.8.17/eayun-ecsc/#/app/log,12256,8,3,8,11,39,1,1559,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/#/app/log/log,12256,8,3,8,11,38,1,3012,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/sys/log/getLogList.do,12256,7910,7672,9804,11027,13983,627,20527,0.00%,4.1,10.5
http://192.168.8.17/eayun-ecsc/views/directives/ellipsispop.html,12224,8,3,6,10,28,0,21005,0.02%,4.1,1.3
змЬх,1577068,377,4,1573,2381,5324,0,21076,0.00%,523.5,2219.0
