Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
http://192.168.8.17/eayun-ecsc/views/directives/datetimepicker.html,1830,11,5,11,14,216,0,1466,0.00%,6.3,4.7
http://192.168.8.17/eayun-ecsc/monitor/resourcemonitor/getVmdetailById.do,1830,886,626,2215,2879,3915,8,6385,0.00%,6.2,3.1
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/monitorCPU.html,1818,34,6,13,20,1052,1,3086,0.00%,6.3,2.5
http://192.168.8.17/eayun-ecsc/#/app/monitor/detail/resourceMonitor//resmntdetail/resmntimg/8a696ec1-828c-4fc8-86bc-a873bef32bc8,1818,46,7,17,231,882,1,4233,0.00%,6.3,43.8
http://192.168.8.17/eayun-ecsc/#/app/monitor/detail/resourceMonitor//resmntdetail/resmntimg/8a696ec1-828c-4fc8-86bc-a873bef32bc8/monitorcpu,1818,40,7,16,230,873,1,3001,0.00%,6.3,43.9
http://192.168.8.17/eayun-ecsc/cloud/vm/getProListByCustomer.do,1818,1107,909,2502,3344,4037,18,6432,0.00%,6.2,5.4
http://192.168.8.17/eayun-ecsc/views/monitor/monitorbar.html,1813,29,5,13,18,642,0,6196,0.00%,6.3,9.3
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/resmntmng.html,1813,43,5,16,227,884,1,3369,0.00%,6.3,35.8
http://192.168.8.17/eayun-ecsc/views/monitor/alarm/main.html,1813,9,5,10,12,216,1,1568,0.00%,6.3,4.3
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar/alarm,1813,34,5,14,34,852,1,4363,0.00%,6.3,43.8
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar/alarm/alarmList,1813,27,5,13,18,871,1,1842,0.00%,6.3,43.8
http://192.168.8.17/eayun-ecsc/views/auth/main.html,1813,21,5,10,12,18,0,21027,0.06%,6.3,6.8
http://192.168.8.17/eayun-ecsc/views/auth/user/usermng.html,1813,39,5,14,40,875,1,8449,0.00%,6.3,36.0
http://192.168.8.17/eayun-ecsc/#/app/auth,1813,22,5,12,18,652,1,1414,0.00%,6.3,43.8
http://192.168.8.17/eayun-ecsc/#/app/auth/customer,1813,22,5,13,17,685,1,1528,0.00%,6.3,43.8
http://192.168.8.17/eayun-ecsc/#/app/auth/user,1813,21,5,12,17,509,1,1549,0.00%,6.3,43.8
http://192.168.8.17/eayun-ecsc/views/business/main.html,1813,7,4,10,12,21,1,630,0.00%,6.3,5.3
http://192.168.8.17/eayun-ecsc/#/app/business,1813,29,5,14,20,849,1,3007,0.00%,6.3,43.8
http://192.168.8.17/eayun-ecsc/#/app/business/tag,1813,20,5,13,17,644,1,1807,0.00%,6.3,43.8
http://192.168.8.17/eayun-ecsc/#/app/business/tag/tagGroupList,1813,23,4,13,18,644,1,1989,0.00%,6.3,43.8
http://192.168.8.17/eayun-ecsc/views/syssetup/sysmng.html,1813,11,4,10,13,228,1,1343,0.00%,6.3,15.3
http://192.168.8.17/eayun-ecsc/syssetup/checkCloudNumlByCus.do,1813,1124,848,2883,3294,4105,6,5694,0.00%,6.2,1.0
http://192.168.8.17/eayun-ecsc/syssetup/getModelListByCustomer.do,1804,1072,703,2828,3507,4989,6,8582,0.00%,6.2,1.0
http://192.168.8.17/eayun-ecsc/#/app/business/syssetup,1795,41,5,16,58,883,1,7121,0.00%,6.2,43.5
http://192.168.8.17/eayun-ecsc/views/count/main.html,1795,12,5,10,14,217,0,4608,0.00%,6.2,3.8
http://192.168.8.17/eayun-ecsc/#/app/count,1795,31,5,14,23,870,1,1697,0.00%,6.2,43.5
http://192.168.8.17/eayun-ecsc/#/app/count/count,1795,22,5,12,17,645,1,1769,0.00%,6.2,43.5
http://192.168.8.17/eayun-ecsc/statistics/getVmResources.do,1795,1215,863,3068,3545,5590,14,6995,0.00%,6.2,11.3
http://192.168.8.17/eayun-ecsc/statistics/getVolumeResources.do,1793,1059,718,2710,3193,4152,6,6272,0.00%,6.1,1.0
http://192.168.8.17/eayun-ecsc/statistics/getnetResources.do,1789,1080,693,2795,3334,5173,10,7456,0.00%,6.1,9.6
http://192.168.8.17/eayun-ecsc/views/work/main.html,1779,21,5,12,15,217,1,4563,0.00%,6.2,5.5
http://192.168.8.17/eayun-ecsc/#/app/work,1779,32,5,14,34,842,1,3833,0.00%,6.2,43.1
http://192.168.8.17/eayun-ecsc/#/app/work/workList/handle/null,1779,28,5,13,19,760,1,1949,0.00%,6.2,43.1
http://192.168.8.17/eayun-ecsc/views/message/main.html,1779,10,4,10,13,33,1,2999,0.00%,6.2,3.6
http://192.168.8.17/eayun-ecsc/#/app/message,1779,27,5,12,17,830,1,3165,0.00%,6.2,43.1
http://192.168.8.17/eayun-ecsc/#/app/message/message,1779,27,5,12,17,738,1,3883,0.00%,6.2,43.1
http://192.168.8.17/eayun-ecsc/views/message/detailmsg.html,1779,14,4,10,12,441,1,1430,0.00%,6.2,10.2
http://192.168.8.17/eayun-ecsc/template/modal/backdrop.html,1779,8,4,10,12,28,1,1532,0.00%,6.2,2.5
http://192.168.8.17/eayun-ecsc/views/directives/dialog.html,1779,12,4,9,11,26,1,5843,0.00%,6.2,5.4
http://192.168.8.17/eayun-ecsc/template/modal/window.html,1779,8,4,10,12,210,1,1131,0.00%,6.2,3.7
http://192.168.8.17/eayun-ecsc/sys/news/getNewsList.do,1779,1329,924,3212,3675,5216,24,5761,0.00%,6.1,220.9
http://192.168.8.17/eayun-ecsc/views/log/main.html,1754,12,4,11,13,214,1,3064,0.00%,6.1,4.0
http://192.168.8.17/eayun-ecsc/#/app/log,1754,20,4,12,17,495,1,2482,0.00%,6.1,42.6
http://192.168.8.17/eayun-ecsc/#/app/log/log,1754,28,4,11,15,431,1,21008,0.06%,6.1,42.6
http://192.168.8.17/eayun-ecsc/sys/log/getLogList.do,1754,4346,3969,7240,8416,9886,330,11336,0.00%,6.0,15.3
http://192.168.8.17/eayun-ecsc/views/directives/ellipsispop.html,1725,19,3,10,14,229,0,4344,0.00%,6.0,2.0
змЬх,236142,255,7,775,1638,3975,0,21146,0.00%,778.2,3342.7
